455	-13.3086	-13.1911	-15.1034
456	-13.2906	-13.1786	-15.0352
457	-13.2727	-13.1684	-14.9283
458	-13.2547	-13.1606	-14.7771
459	-13.2367	-13.1555	-14.5756
460	-13.2187	-13.1531	-14.3162
461	-13.2008	-13.1537	-13.9936
462	-13.1828	-13.1575	-13.6079
463	-13.1648	-13.1648	-13.1648
464	-12.6638	-12.8206	-12.6773
465	-12.1629	-12.4703	-12.1629
466	-11.6619	-12.1129	-11.64
467	-11.1609	-11.7477	-11.1229
468	-10.66	-11.3738	-10.6185
469	-10.159	-10.9901	-10.1253
470	-9.65803	-10.5954	-9.6336
471	-9.15707	-10.1884	-9.12904
472	-8.6561	-9.7677	-8.59768
473	-8.15513	-9.33151	-8.03338
474	-7.65417	-8.87793	-7.43834
475	-7.1532	-8.40474	-6.8271
476	-6.65223	-7.90937	-6.22005
477	-6.15127	-7.38883	-5.63991
478	-5.6503	-6.83962	-5.10545
479	-5.14933	-6.25762	-4.62605
480	-4.64837	-5.63792	-4.20002
481	-4.1474	-4.97465	-3.81247
482	-3.64643	-4.26075	-3.44019
483	-3.14547	-3.48757	-3.05791
484	-2.6445	-2.6445	-2.6445
485	-10.4341	-2.73836	-2.19487
486	-18.2238	-2.85995	-1.71833
487	-26.0134	-3.01527	-1.24118
488	-33.8031	-3.21226	-0.803801
489	-41.5927	-3.4616	-0.451822
490	-49.3824	-3.77802	-0.234272
491	-57.172	-4.18236	-0.191135
492	-64.9616	-4.70517	-0.353747
493	-72.7513	-5.393	-0.749235
494	-80.5409	-6.32036	-1.40368
495	-88.3306	-7.61425	-2.37211
496	-96.1202	-9.50947	-3.77499
497	-103.91	-12.4906	-5.89447
498	-111.7	-17.7255	-9.44456
499	-119.489	-28.7355	-16.6175
500	-127.279	-58.7199	-37.2042
